554418.000,1956,G16,932,1,0,0,0,23,23,23,0,-0.0000000107,561600,0.0000,0.0000,0.0000,85.8125,0.0000,0.2187,0.0000,0.0093,0.0000,5153.7242,561600,0.0000,0.3549,0.0000,0.3149,338.1563,0.1470,-0.0000,0.0000,932,932
561618.000,1956,G16,932,1,0,0,0,31,31,31,0,-0.0000000107,568800,0.0000,0.0000,0.0000,89.0625,0.0000,0.5529,0.0000,0.0093,0.0000,5153.7259,568800,-0.0000,0.3549,0.0000,0.3149,330.5625,0.1470,-0.0000,0.0000,932,932
568818.000,1956,G16,932,1,0,0,0,43,43,43,0,-0.0000000107,576000,0.0000,0.0000,0.0000,96.7813,0.0000,0.8872,0.0000,0.0093,0.0000,5153.7240,576000,-0.0000,0.3549,-0.0000,0.3149,327.6563,0.1470,-0.0000,0.0000,932,932
583218.000,1956,G17,932,1,0,0,0,83,83,83,0,-0.0000000112,590400,0.0000,0.0000,-0.0002,-89.6563,0.0000,-0.7363,-0.0000,0.0117,0.0000,5153.6546,590400,0.0000,0.6788,0.0000,0.3120,343.8750,-0.5884,-0.0000,-0.0000,932,932
590418.000,1956,G17,932,1,0,0,0,84,84,84,0,-0.0000000112,597600,0.0000,0.0000,-0.0002,-87.2188,0.0000,-0.4020,-0.0000,0.0117,0.0000,5153.6540,597600,0.0000,0.6788,0.0000,0.3120,343.3438,-0.5883,-0.0000,-0.0000,932,932
597618.000,1956,G17,932,1,0,0,0,88,88,88,0,-0.0000000112,0,0.0000,0.0000,-0.0002,-86.2813,0.0000,-0.0677,-0.0000,0.0117,0.0000,5153.6542,0,-0.0000,0.6405,0.0000,0.3120,342.8750,-0.5883,-0.0000,-0.0000,933,933
532818.000,1956,G18,932,1,0,0,0,39,39,39,0,-0.0000000112,540000,0.0000,0.0000,0.0006,30.0313,0.0000,-0.6148,0.0000,0.0181,0.0000,5153.6102,540000,0.0000,-0.6845,0.0000,0.2946,235.0625,-0.5711,-0.0000,0.0000,932,932
540018.000,1956,G18,932,1,0,0,0,73,73,73,0,-0.0000000112,547200,0.0000,0.0000,0.0006,30.0313,0.0000,-0.2805,0.0000,0.0181,0.0000,5153.6098,547200,-0.0000,-0.6845,0.0000,0.2946,233.7188,-0.5711,-0.0000,0.0000,932,932
547218.000,1956,G18,932,1,0,0,0,77,77,77,0,-0.0000000112,554400,0.0000,0.0000,0.0006,27.1875,0.0000,0.0538,0.0000,0.0181,0.0000,5153.6093,554400,-0.0000,-0.6846,0.0000,0.2946,232.0938,-0.5711,-0.0000,0.0000,932,932
583218.000,1956,G19,932,1,0,0,0,43,43,43,0,-0.0000000154,590400,0.0000,0.0000,-0.0005,-86.5000,0.0000,0.2300,-0.0000,0.0103,0.0000,5153.6706,590400,-0.0000,0.6940,0.0000,0.3112,330.7813,0.3242,-0.0000,-0.0000,932,932
590418.000,1956,G19,932,1,0,0,0,71,71,71,0,-0.0000000154,597600,0.0000,0.0000,-0.0005,-100.7500,0.0000,0.5642,-0.0000,0.0103,0.0000,5153.6742,597600,-0.0000,0.6940,-0.0000,0.3112,336.1563,0.3243,-0.0000,-0.0000,932,932
597618.000,1956,G19,932,1,0,0,0,100,100,100,0,-0.0000000154,0,0.0000,0.0000,-0.0005,-105.1875,0.0000,0.8985,-0.0000,0.0103,0.0000,5153.6757,0,0.0000,0.6557,-0.0000,0.3112,344.0313,0.3243,-0.0000,-0.0000,933,933
532818.000,1956,G20,932,1,0,0,0,48,48,48,0,-0.0000000084,540000,0.0000,0.0000,0.0005,22.8438,0.0000,0.6310,0.0000,0.0044,0.0000,5153.6990,540000,0.0000,-0.7008,-0.0000,0.2951,229.3438,0.5160,-0.0000,0.0000,932,932
539406.000,1956,G20,932,1,0,0,0,58,58,58,0,-0.0000000084,539984,0.0000,0.0000,0.0005,22.8438,0.0000,0.6302,0.0000,0.0044,0.0000,5153.6990,539984,0.0000,-0.7008,-0.0000,0.2951,229.3438,0.5160,-0.0000,0.0000,932,932
598308.000,1956,G20,932,1,0,0,0,115,115,115,0,-0.0000000084,0,0.0000,0.0000,0.0005,23.0000,0.0000,-0.3607,0.0000,0.0044,0.0000,5153.7006,0,-0.0000,-0.7393,0.0000,0.2951,209.8125,0.5163,-0.0000,0.0000,933,933
559812.000,1956,G21,932,1,0,0,0,49,49,49,0,-0.0000000098,561584,0.0000,0.0000,-0.0005,-93.0625,0.0000,0.6770,-0.0000,0.0239,0.0000,5153.6577,561584,0.0000,0.9844,-0.0000,0.2994,173.6563,-0.5283,-0.0000,0.0000,932,932
561618.000,1956,G21,932,1,0,0,0,50,50,50,0,-0.0000000098,568800,0.0000,0.0000,-0.0005,-96.0000,0.0000,-0.9880,-0.0000,0.0239,0.0000,5153.6578,568800,0.0000,0.9844,-0.0000,0.2994,166.4375,-0.5283,-0.0000,0.0000,932,932
